2025 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:31496 Phase:FinalResults Generated:2025-06-16T10:38:57 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
TAS,193,Braddon,108950,Special Hospital Team 2,40762,HINGSTON,Mal,6,N,N,LP,Liberal,157,-13.78
TAS,193,Braddon,108952,Special Hospital Team 3,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,3,32.14
TAS,193,Braddon,108952,Special Hospital Team 3,40762,HINGSTON,Mal,6,N,N,LP,Liberal,1,-32.14
TAS,193,Braddon,8417,Sprent,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,110,14.78
TAS,193,Braddon,8417,Sprent,40762,HINGSTON,Mal,6,N,N,LP,Liberal,108,-14.78
TAS,193,Braddon,8418,Spreyton,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,688,17.13
TAS,193,Braddon,8418,Spreyton,40762,HINGSTON,Mal,6,N,N,LP,Liberal,584,-17.13
TAS,193,Braddon,8419,Stanley,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,151,17.17
TAS,193,Braddon,8419,Stanley,40762,HINGSTON,Mal,6,N,N,LP,Liberal,148,-17.17
TAS,193,Braddon,8420,Stowport,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,131,8.35
TAS,193,Braddon,8420,Stowport,40762,HINGSTON,Mal,6,N,N,LP,Liberal,152,-8.35
TAS,193,Braddon,8673,Strahan,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,168,18.93
TAS,193,Braddon,8673,Strahan,40762,HINGSTON,Mal,6,N,N,LP,Liberal,136,-18.93
TAS,193,Braddon,8421,Sulphur Creek,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,438,13.24
TAS,193,Braddon,8421,Sulphur Creek,40762,HINGSTON,Mal,6,N,N,LP,Liberal,406,-13.24
TAS,193,Braddon,8679,Tullah,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,53,19.4
TAS,193,Braddon,8679,Tullah,40762,HINGSTON,Mal,6,N,N,LP,Liberal,49,-19.4
TAS,193,Braddon,8424,Turners Beach,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,476,17.81
TAS,193,Braddon,8424,Turners Beach,40762,HINGSTON,Mal,6,N,N,LP,Liberal,369,-17.81
TAS,193,Braddon,8425,Ulverstone Central,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,493,13.32
TAS,193,Braddon,8425,Ulverstone Central,40762,HINGSTON,Mal,6,N,N,LP,Liberal,365,-13.32
TAS,193,Braddon,8426,Ulverstone East,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,354,24.15
TAS,193,Braddon,8426,Ulverstone East,40762,HINGSTON,Mal,6,N,N,LP,Liberal,237,-24.15
TAS,193,Braddon,83750,Ulverstone PPVC,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,2403,17.37
TAS,193,Braddon,83750,Ulverstone PPVC,40762,HINGSTON,Mal,6,N,N,LP,Liberal,1822,-17.37
TAS,193,Braddon,8427,Ulverstone South,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,870,16.17
TAS,193,Braddon,8427,Ulverstone South,40762,HINGSTON,Mal,6,N,N,LP,Liberal,556,-16.17
TAS,193,Braddon,8682,Waratah,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,76,6.53
TAS,193,Braddon,8682,Waratah,40762,HINGSTON,Mal,6,N,N,LP,Liberal,40,-6.53
TAS,193,Braddon,8685,Wesley Vale,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,114,5.2
TAS,193,Braddon,8685,Wesley Vale,40762,HINGSTON,Mal,6,N,N,LP,Liberal,174,-5.21
TAS,193,Braddon,8428,West Ulverstone,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,736,19.95
TAS,193,Braddon,8428,West Ulverstone,40762,HINGSTON,Mal,6,N,N,LP,Liberal,451,-19.95
TAS,193,Braddon,8434,Wivenhoe,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,193,18.79
TAS,193,Braddon,8434,Wivenhoe,40762,HINGSTON,Mal,6,N,N,LP,Liberal,144,-18.79
TAS,193,Braddon,8435,Wynyard Central,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,706,16.3
TAS,193,Braddon,8435,Wynyard Central,40762,HINGSTON,Mal,6,N,N,LP,Liberal,524,-16.3
TAS,193,Braddon,8433,Wynyard West,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,858,17.58
TAS,193,Braddon,8433,Wynyard West,40762,HINGSTON,Mal,6,N,N,LP,Liberal,612,-17.58
TAS,193,Braddon,8437,Yolla,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,135,11.78
TAS,193,Braddon,8437,Yolla,40762,HINGSTON,Mal,6,N,N,LP,Liberal,147,-11.78
TAS,193,Braddon,8696,Zeehan,41513,URQUHART,Anne,4,Y,N,ALP,Australian Labor Party,212,18.34
TAS,193,Braddon,8696,Zeehan,40762,HINGSTON,Mal,6,N,N,LP,Liberal,103,-18.34
TAS,319,Clark,8495,Austins Ferry,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,872,-4.63
TAS,319,Clark,8495,Austins Ferry,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,560,4.63
TAS,319,Clark,8442,Battery Point,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,693,2.16
TAS,319,Clark,8442,Battery Point,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,165,-2.16
TAS,319,Clark,8445,Cascades,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,854,4.77
TAS,319,Clark,8445,Cascades,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,169,-4.77
TAS,319,Clark,8446,Chigwell,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,583,-4.62
TAS,319,Clark,8446,Chigwell,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,432,4.62
TAS,319,Clark,8447,Claremont,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,515,-5.96
TAS,319,Clark,8447,Claremont,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,374,5.96
TAS,319,Clark,8478,Claremont North,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,384,-8.72
TAS,319,Clark,8478,Claremont North,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,285,8.72
TAS,319,Clark,8487,Claremont South,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,869,0.81
TAS,319,Clark,8487,Claremont South,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,542,-0.81
TAS,319,Clark,8448,Collinsvale,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,251,2.48
TAS,319,Clark,8448,Collinsvale,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,88,-2.48
TAS,319,Clark,8472,Derwent Park,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,911,-0.11
TAS,319,Clark,8472,Derwent Park,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,481,0.11
TAS,319,Clark,8459,Derwent Park North,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,207,2.29
TAS,319,Clark,8459,Derwent Park North,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,133,-2.29
TAS,319,Clark,65559,EAV Clark PPVC,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,15,-3.57
TAS,319,Clark,65559,EAV Clark PPVC,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,6,3.57
TAS,319,Clark,8456,Fern Tree,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,438,1.89
TAS,319,Clark,8456,Fern Tree,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,69,-1.89
TAS,319,Clark,8457,Glenorchy,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,1226,4.03
TAS,319,Clark,8457,Glenorchy,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,695,-4.03
TAS,319,Clark,8458,Glenorchy Central,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,283,-0.55
TAS,319,Clark,8458,Glenorchy Central,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,163,0.55
TAS,319,Clark,58685,Glenorchy CLARK PPVC,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,5045,-0.93
TAS,319,Clark,58685,Glenorchy CLARK PPVC,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,2619,0.93
TAS,319,Clark,108897,Glenorchy South,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,455,1.8
TAS,319,Clark,108897,Glenorchy South,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,277,-1.8
TAS,319,Clark,8485,Glenorchy West,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,868,2.1
TAS,319,Clark,8485,Glenorchy West,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,563,-2.1
TAS,319,Clark,8481,Hobart,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,187,0.8
TAS,319,Clark,8481,Hobart,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,73,-0.8
TAS,319,Clark,8461,Hobart City (Clark),33553,WILKIE,Andrew,1,Y,Y,IND,Independent,627,1.52
TAS,319,Clark,8461,Hobart City (Clark),41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,314,-1.52
TAS,319,Clark,31107,Hobart CLARK PPVC,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,4839,0.76
TAS,319,Clark,31107,Hobart CLARK PPVC,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,1508,-0.76
TAS,319,Clark,46852,Kingston (Clark),33553,WILKIE,Andrew,1,Y,Y,IND,Independent,436,0.89
TAS,319,Clark,46852,Kingston (Clark),41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,175,-0.89
TAS,319,Clark,97480,Kingston Beach (Clark),33553,WILKIE,Andrew,1,Y,Y,IND,Independent,133,0.48
TAS,319,Clark,97480,Kingston Beach (Clark),41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,43,-0.48
TAS,319,Clark,108854,Kingston CLARK PPVC,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,1417,6.67
TAS,319,Clark,108854,Kingston CLARK PPVC,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,460,-6.67
TAS,319,Clark,8467,Lenah Valley,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,1496,-1.04
TAS,319,Clark,8467,Lenah Valley,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,634,1.04
TAS,319,Clark,8468,Lower Sandy Bay,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,599,0.24
TAS,319,Clark,8468,Lower Sandy Bay,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,170,-0.24
TAS,319,Clark,8471,Moonah,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,729,0.17
TAS,319,Clark,8471,Moonah,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,356,-0.17
TAS,319,Clark,8443,Moonah East,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,1060,4.49
TAS,319,Clark,8443,Moonah East,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,525,-4.49
TAS,319,Clark,8473,Mount Nelson,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,888,-3.32
TAS,319,Clark,8473,Mount Nelson,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,281,3.32
TAS,319,Clark,8474,Mount Stuart,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,646,0.72
TAS,319,Clark,8474,Mount Stuart,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,216,-0.72
TAS,319,Clark,97939,New Town Central,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,396,-4.89
TAS,319,Clark,97939,New Town Central,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,195,4.89
TAS,319,Clark,8452,New Town West,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,1028,-0.04
TAS,319,Clark,8452,New Town West,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,449,0.04
TAS,319,Clark,8476,North Hobart,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,512,-2.11
TAS,319,Clark,8476,North Hobart,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,178,2.11
TAS,319,Clark,8484,North Hobart Central,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,969,2.37
TAS,319,Clark,8484,North Hobart Central,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,329,-2.37
TAS,319,Clark,109411,Other Mobile Team 1,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,1,-49
TAS,319,Clark,109411,Other Mobile Team 1,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,3,49
TAS,319,Clark,109415,Other Mobile Team 2,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,14,-19.79
TAS,319,Clark,109415,Other Mobile Team 2,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,12,19.79
TAS,319,Clark,83688,Rosetta,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,426,-0.28
TAS,319,Clark,83688,Rosetta,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,222,0.28
TAS,319,Clark,8482,Sandy Bay,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,905,-0.85
TAS,319,Clark,8482,Sandy Bay,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,299,0.85
TAS,319,Clark,8483,Sandy Bay Beach,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,486,-1.16
TAS,319,Clark,8483,Sandy Bay Beach,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,116,1.16
TAS,319,Clark,8453,Sandy Bay Central,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,864,-2.38
TAS,319,Clark,8453,Sandy Bay Central,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,287,2.38
TAS,319,Clark,8486,Sandy Bay South,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,819,-1.73
TAS,319,Clark,8486,Sandy Bay South,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,245,1.73
TAS,319,Clark,8464,South Hobart,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,959,0.78
TAS,319,Clark,8464,South Hobart,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,254,-0.78
TAS,319,Clark,108404,Special Hospital Team 1,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,145,-1.4
TAS,319,Clark,108404,Special Hospital Team 1,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,61,1.4
TAS,319,Clark,109421,Special Hospital Team 2,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,108,-1.76
TAS,319,Clark,109421,Special Hospital Team 2,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,46,1.76
TAS,319,Clark,110738,Special Hospital Team 3,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,49,-6.29
TAS,319,Clark,110738,Special Hospital Team 3,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,26,6.29
TAS,319,Clark,112280,Special Hospital Team 4,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,47,-8.28
TAS,319,Clark,112280,Special Hospital Team 4,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,27,8.28
TAS,319,Clark,8542,Taroona,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,1023,-1.05
TAS,319,Clark,8542,Taroona,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,283,1.05
TAS,319,Clark,8466,West Hobart Central,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,1317,2.06
TAS,319,Clark,8466,West Hobart Central,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,379,-2.06
TAS,319,Clark,8465,West Hobart South,33553,WILKIE,Andrew,1,Y,Y,IND,Independent,747,3.02
TAS,319,Clark,8465,West Hobart South,41524,HECK,Heidi,4,N,N,ALP,Australian Labor Party,212,-3.02
TAS,195,Franklin,8493,Adventure Bay,40655,GEORGE,Peter,2,N,N,IND,Independent,92,56.1
TAS,195,Franklin,8493,Adventure Bay,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,72,43.9
TAS,195,Franklin,8494,Alonnah,40655,GEORGE,Peter,2,N,N,IND,Independent,126,49.8
TAS,195,Franklin,8494,Alonnah,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,127,50.2
TAS,195,Franklin,8497,Bellerive,40655,GEORGE,Peter,2,N,N,IND,Independent,478,47.94
TAS,195,Franklin,8497,Bellerive,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,519,52.06
TAS,195,Franklin,8545,Bellerive East,40655,GEORGE,Peter,2,N,N,IND,Independent,473,39.25
TAS,195,Franklin,8545,Bellerive East,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,732,60.75
TAS,195,Franklin,8498,Blackmans Bay,40655,GEORGE,Peter,2,N,N,IND,Independent,522,46.86
TAS,195,Franklin,8498,Blackmans Bay,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,592,53.14
TAS,195,Franklin,83602,Blackmans Bay South,40655,GEORGE,Peter,2,N,N,IND,Independent,493,47.04
TAS,195,Franklin,83602,Blackmans Bay South,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,555,52.96
TAS,195,Franklin,8501,Cambridge,40655,GEORGE,Peter,2,N,N,IND,Independent,527,41.04
TAS,195,Franklin,8501,Cambridge,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,757,58.96
TAS,195,Franklin,8503,Clarendon Vale,40655,GEORGE,Peter,2,N,N,IND,Independent,271,29.65
TAS,195,Franklin,8503,Clarendon Vale,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,643,70.35
TAS,195,Franklin,8504,Cradoc,40655,GEORGE,Peter,2,N,N,IND,Independent,274,52.69
TAS,195,Franklin,8504,Cradoc,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,246,47.31
TAS,195,Franklin,8505,Cygnet,40655,GEORGE,Peter,2,N,N,IND,Independent,919,61.55
TAS,195,Franklin,8505,Cygnet,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,574,38.45
TAS,195,Franklin,8506,Dover,40655,GEORGE,Peter,2,N,N,IND,Independent,222,34.26
TAS,195,Franklin,8506,Dover,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,426,65.74
TAS,195,Franklin,34054,Eastern Shore PPVC,40655,GEORGE,Peter,2,N,N,IND,Independent,3342,39.97
TAS,195,Franklin,34054,Eastern Shore PPVC,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,5019,60.03
TAS,195,Franklin,65621,EAV Franklin PPVC,40655,GEORGE,Peter,2,N,N,IND,Independent,7,70
TAS,195,Franklin,65621,EAV Franklin PPVC,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,3,30
TAS,195,Franklin,8508,Franklin Township,40655,GEORGE,Peter,2,N,N,IND,Independent,278,46.26
TAS,195,Franklin,8508,Franklin Township,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,323,53.74
TAS,195,Franklin,8511,Geeveston,40655,GEORGE,Peter,2,N,N,IND,Independent,345,37.46
TAS,195,Franklin,8511,Geeveston,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,576,62.54
TAS,195,Franklin,8512,Geilston Bay,40655,GEORGE,Peter,2,N,N,IND,Independent,601,38.82
TAS,195,Franklin,8512,Geilston Bay,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,947,61.18
TAS,195,Franklin,8513,Glen Huon,40655,GEORGE,Peter,2,N,N,IND,Independent,133,43.18
TAS,195,Franklin,8513,Glen Huon,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,175,56.82
TAS,195,Franklin,83941,Hobart City (Franklin),40655,GEORGE,Peter,2,N,N,IND,Independent,140,57.85
TAS,195,Franklin,83941,Hobart City (Franklin),41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,102,42.15
TAS,195,Franklin,58681,Hobart FRANKLIN PPVC,40655,GEORGE,Peter,2,N,N,IND,Independent,783,42.79
TAS,195,Franklin,58681,Hobart FRANKLIN PPVC,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,1047,57.21
TAS,195,Franklin,8515,Howden,40655,GEORGE,Peter,2,N,N,IND,Independent,146,47.4
TAS,195,Franklin,8515,Howden,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,162,52.6
TAS,195,Franklin,8516,Howrah,40655,GEORGE,Peter,2,N,N,IND,Independent,736,37.04
TAS,195,Franklin,8516,Howrah,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,1251,62.96
TAS,195,Franklin,108934,Howrah East,40655,GEORGE,Peter,2,N,N,IND,Independent,141,40.06
TAS,195,Franklin,108934,Howrah East,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,211,59.94
TAS,195,Franklin,8543,Howrah South,40655,GEORGE,Peter,2,N,N,IND,Independent,589,40.2
TAS,195,Franklin,8543,Howrah South,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,876,59.8
TAS,195,Franklin,8517,Huonville,40655,GEORGE,Peter,2,N,N,IND,Independent,556,38.58
TAS,195,Franklin,8517,Huonville,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,885,61.42
TAS,195,Franklin,8518,Judbury,40655,GEORGE,Peter,2,N,N,IND,Independent,93,39.57
TAS,195,Franklin,8518,Judbury,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,142,60.43
TAS,195,Franklin,8519,Kettering,40655,GEORGE,Peter,2,N,N,IND,Independent,322,63.51
TAS,195,Franklin,8519,Kettering,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,185,36.49
TAS,195,Franklin,8520,Kingston (Franklin),40655,GEORGE,Peter,2,N,N,IND,Independent,957,39.08
TAS,195,Franklin,8520,Kingston (Franklin),41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,1492,60.92
TAS,195,Franklin,8521,Kingston Beach (Franklin),40655,GEORGE,Peter,2,N,N,IND,Independent,401,42.75
TAS,195,Franklin,8521,Kingston Beach (Franklin),41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,537,57.25
TAS,195,Franklin,58684,Kingston FRANKLIN PPVC,40655,GEORGE,Peter,2,N,N,IND,Independent,3739,41.11
TAS,195,Franklin,58684,Kingston FRANKLIN PPVC,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,5357,58.89
TAS,195,Franklin,97914,Kingston South,40655,GEORGE,Peter,2,N,N,IND,Independent,91,36.25
TAS,195,Franklin,97914,Kingston South,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,160,63.75
TAS,195,Franklin,34288,Kingston West,40655,GEORGE,Peter,2,N,N,IND,Independent,315,40.38
TAS,195,Franklin,34288,Kingston West,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,465,59.62
TAS,195,Franklin,8522,Lauderdale,40655,GEORGE,Peter,2,N,N,IND,Independent,825,44.45
TAS,195,Franklin,8522,Lauderdale,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,1031,55.55
TAS,195,Franklin,8524,Lindisfarne,40655,GEORGE,Peter,2,N,N,IND,Independent,522,42.51
TAS,195,Franklin,8524,Lindisfarne,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,706,57.49
TAS,195,Franklin,8523,Lindisfarne Village,40655,GEORGE,Peter,2,N,N,IND,Independent,597,44.42
TAS,195,Franklin,8523,Lindisfarne Village,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,747,55.58
TAS,195,Franklin,8525,Margate,40655,GEORGE,Peter,2,N,N,IND,Independent,617,43.09
TAS,195,Franklin,8525,Margate,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,815,56.91
TAS,195,Franklin,8526,Middleton,40655,GEORGE,Peter,2,N,N,IND,Independent,139,54.51
TAS,195,Franklin,8526,Middleton,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,116,45.49
TAS,195,Franklin,8527,Montagu Bay,40655,GEORGE,Peter,2,N,N,IND,Independent,415,40.85
TAS,195,Franklin,8527,Montagu Bay,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,601,59.15
TAS,195,Franklin,8528,Mornington,40655,GEORGE,Peter,2,N,N,IND,Independent,124,37.58
TAS,195,Franklin,8528,Mornington,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,206,62.42
TAS,195,Franklin,8514,Mountain River,40655,GEORGE,Peter,2,N,N,IND,Independent,268,47.6
TAS,195,Franklin,8514,Mountain River,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,295,52.4
TAS,195,Franklin,109083,North Bruny,40655,GEORGE,Peter,2,N,N,IND,Independent,61,83.56
TAS,195,Franklin,109083,North Bruny,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,12,16.44
TAS,195,Franklin,109409,Other Mobile Team 1,40655,GEORGE,Peter,2,N,N,IND,Independent,7,33.33
TAS,195,Franklin,109409,Other Mobile Team 1,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,14,66.67
TAS,195,Franklin,109474,Other Mobile Team 2,40655,GEORGE,Peter,2,N,N,IND,Independent,2,25
TAS,195,Franklin,109474,Other Mobile Team 2,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,6,75
TAS,195,Franklin,8531,Ranelagh,40655,GEORGE,Peter,2,N,N,IND,Independent,380,39.26
TAS,195,Franklin,8531,Ranelagh,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,588,60.74
TAS,195,Franklin,8532,Risdon Vale,40655,GEORGE,Peter,2,N,N,IND,Independent,499,38.71
TAS,195,Franklin,8532,Risdon Vale,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,790,61.29
TAS,195,Franklin,8533,Rokeby,40655,GEORGE,Peter,2,N,N,IND,Independent,420,31.75
TAS,195,Franklin,8533,Rokeby,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,903,68.25
TAS,195,Franklin,8534,Sandfly,40655,GEORGE,Peter,2,N,N,IND,Independent,312,49.06
TAS,195,Franklin,8534,Sandfly,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,324,50.94
TAS,195,Franklin,8535,Sandford,40655,GEORGE,Peter,2,N,N,IND,Independent,755,54.79
TAS,195,Franklin,8535,Sandford,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,623,45.21
TAS,195,Franklin,8536,Seven Mile Beach,40655,GEORGE,Peter,2,N,N,IND,Independent,356,43.84
TAS,195,Franklin,8536,Seven Mile Beach,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,456,56.16
TAS,195,Franklin,8537,Snug,40655,GEORGE,Peter,2,N,N,IND,Independent,513,49.66
TAS,195,Franklin,8537,Snug,41533,COLLINS,Julie,6,Y,Y,ALP,Australian Labor Party,520,50.34
